"id","bank_id","base_rate","region_id","region_group","mortgage_type","real_estate_type","object_type","benefit_program","loan_term_min","loan_term_max","income_confirmation","loan_amount_min","loan_amount_max","down_payment_rate_min","down_payment_rate_max","has_life_insurance","is_not_citizen","employment_type","registration_type","is_active","created_at","shadow_id"
567,2,13.99,"{1,4593}",,mortgage,{secondary},"{flat,apartments}",noProgram,36,360,{confirmation},900000,20000000,30.00,84.99,"{true,false}",{false},{selfEmployed},"{permanent,temporary,noRegistration}",false,2023-08-21 03:00:00.000 +0300,100801
568,2,13.99,{2},,mortgage,{secondary},"{flat,apartments}",noProgram,36,360,{confirmation},900000,20000000,30.00,84.99,"{true,false}",{false},{selfEmployed},"{permanent,temporary,noRegistration}",false,2023-08-21 03:00:00.000 +0300,100802
569,2,13.99,{4588},,mortgage,{secondary},"{flat,apartments}",noProgram,36,360,{confirmation},900000,8000000,30.00,84.99,"{true,false}",{false},{selfEmployed},"{permanent,temporary,noRegistration}",false,2023-08-21 03:00:00.000 +0300,100803
570,2,13.99,{},regions,mortgage,{secondary},"{flat,apartments}",noProgram,36,360,{confirmation},900000,8000000,30.00,84.99,"{true,false}",{false},{selfEmployed},"{permanent,temporary,noRegistration}",false,2023-08-21 03:00:00.000 +0300,100804
571,2,13.99,"{1,4593,2,4588}",,mortgage,{secondary},{house},noProgram,36,360,{confirmation},900000,20000000,40.00,84.99,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",false,2023-08-21 03:00:00.000 +0300,100805
572,2,13.99,{},regions,mortgage,{secondary},{house},noProgram,36,360,{confirmation},900000,8000000,40.00,84.99,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",false,2023-08-21 03:00:00.000 +0300,100806
573,2,13.99,"{1,4593}",,refinancing,"{newBuilding,secondary}","{flat,apartments}",noProgram,36,360,{confirmation},900000,20000000,20.00,79.99,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",false,2023-08-21 03:00:00.000 +0300,100807
574,2,13.99,{2},,refinancing,"{newBuilding,secondary}","{flat,apartments}",noProgram,36,360,{confirmation},900000,20000000,20.00,79.99,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",false,2023-08-21 03:00:00.000 +0300,100808
575,2,13.99,{4588},,refinancing,"{newBuilding,secondary}","{flat,apartments}",noProgram,36,360,{confirmation},900000,8000000,20.00,79.99,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",false,2023-08-21 03:00:00.000 +0300,100809
576,2,13.99,{},regions,refinancing,"{newBuilding,secondary}","{flat,apartments}",noProgram,36,360,{confirmation},900000,8000000,20.00,79.99,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",false,2023-08-21 03:00:00.000 +0300,100810
577,2,13.99,"{1,4593}",,refinancing,"{newBuilding,secondary}","{flat,apartments}",noProgram,36,360,{confirmation},900000,20000000,30.00,79.99,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed}","{permanent,temporary,noRegistration}",false,2023-08-21 03:00:00.000 +0300,100811
578,2,13.99,{2},,refinancing,"{newBuilding,secondary}","{flat,apartments}",noProgram,36,360,{confirmation},900000,20000000,30.00,79.99,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed}","{permanent,temporary,noRegistration}",false,2023-08-21 03:00:00.000 +0300,100812
579,2,13.99,{4588},,refinancing,"{newBuilding,secondary}","{flat,apartments}",noProgram,36,360,{confirmation},900000,8000000,30.00,79.99,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed}","{permanent,temporary,noRegistration}",false,2023-08-21 03:00:00.000 +0300,100813
582,6,5.69,"{1,4593,2,4588}",,refinancing,{newBuilding},{flat},family,12,360,{confirmation},500000,12000000,15.00,99.99,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-08-21 20:43:29.852 +0300,100817
583,6,5.69,"{1,4593,2,4588}",,mortgage,{newBuilding},{flat},family,12,360,"{confirmation,noConfirmation}",500000,12000000,15.00,99.99,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-08-21 20:43:29.852 +0300,100815
584,6,5.69,{},regions,mortgage,{newBuilding},{flat},family,12,360,"{confirmation,noConfirmation}",500000,6000000,15.00,99.99,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-08-21 20:43:29.852 +0300,100816
585,6,5.69,{},regions,refinancing,{newBuilding},{flat},family,12,360,{confirmation},500000,6000000,15.00,99.99,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-08-21 20:43:29.852 +0300,100818
586,6,7.20,"{1,4593,2,4588}",,mortgage,{newBuilding},{flat},governmentSupport2020,12,360,"{confirmation,noConfirmation}",500000,12000000,15.00,99.99,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-08-21 20:46:12.924 +0300,100819
587,6,7.20,{},regions,mortgage,{newBuilding},{flat},governmentSupport2020,12,360,"{confirmation,noConfirmation}",500000,6000000,15.00,99.99,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-08-21 20:46:12.924 +0300,100820
593,6,14.20,{},regions,mortgage,"{newBuilding,secondary}",{carPlace},noProgram,120,180,{noConfirmation},500000,1000000,30.00,99.99,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-08-21 20:50:26.113 +0300,100826
588,6,14.20,{},any,mortgage,{newBuilding},"{flat,apartments}",noProgram,120,360,{confirmation},500000,20000000,20.00,99.99,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-08-21 20:50:26.113 +0300,100821
589,6,14.20,{},any,mortgage,{secondary},"{flat,apartments}",noProgram,120,360,{confirmation},500000,20000000,20.00,99.99,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-08-21 20:50:26.113 +0300,100822
1371,5,8.00,"{1,4593,2,4588}",,mortgage,{houseBuilding},{house},governmentSupport2020,36,360,{noConfirmation},500000,30000000,20.01,89.90,"{true,false}",{false},"{businessOwner,entrepreneur,selfEmployed,employee}","{permanent,temporary,noRegistration}",true,2023-11-04 03:00:00.000 +0300,101686
1372,5,8.00,{},regions,mortgage,{houseBuilding},{house},governmentSupport2020,36,360,{noConfirmation},500000,15000000,20.01,89.90,"{true,false}",{false},"{businessOwner,entrepreneur,selfEmployed,employee}","{permanent,temporary,noRegistration}",true,2023-11-04 03:00:00.000 +0300,101687
1486,6,16.60,{},any,mortgage,"{newBuilding,secondary}",{carPlace},noProgram,12,360,{confirmation},500000,2000000,20.01,99.99,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",true,2023-11-21 16:00:00.000 +0300,101859
1487,6,16.60,{},any,mortgage,"{newBuilding,secondary}",{carPlace},noProgram,12,360,{noConfirmation},500000,2000000,50.00,99.99,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",true,2023-11-21 16:00:00.000 +0300,101860
1488,6,16.60,{},any,mortgage,"{newBuilding,secondary}",{carPlace},noProgram,12,360,{confirmation},500000,2000000,30.00,99.99,"{true,false}",{false},"{entrepreneur,businessOwner}","{permanent,temporary,noRegistration}",true,2023-11-21 16:00:00.000 +0300,101861
1489,6,16.60,{},any,mortgage,"{newBuilding,secondary}",{carPlace},noProgram,12,360,{confirmation},500000,2000000,20.01,99.99,"{true,false}",{false},{selfEmployed},"{permanent,temporary,noRegistration}",true,2023-11-21 16:00:00.000 +0300,101862
1490,6,19.90,{},any,refinancing,"{newBuilding,secondary}","{flat,apartments}",noProgram,12,360,{confirmation},500000,50000000,20.00,99.99,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",true,2023-11-21 16:00:00.000 +0300,101863
590,6,14.20,{},any,mortgage,{newBuilding},"{flat,apartments}",noProgram,120,360,{noConfirmation},500000,6000000,30.00,99.99,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-08-21 20:50:26.113 +0300,100823
591,6,14.20,{},any,mortgage,{secondary},"{flat,apartments}",noProgram,120,360,{noConfirmation},500000,6000000,30.00,99.99,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-08-21 20:50:26.113 +0300,100824
650,1,14.89,{},regions,mortgage,"{newBuilding,secondary}","{flat,apartments}",noProgram,36,360,{confirmation},600000,35000000,15.00,19.99,"{true,false}",{false},"{businessOwner,entrepreneur,employee,selfEmployed}","{permanent,temporary,noRegistration}",false,2023-08-21 16:00:00.000 +0300,100883
651,1,14.39,"{1,4593,2,4588}",,mortgage,"{newBuilding,secondary}","{flat,apartments}",noProgram,36,360,{confirmation},600000,70000000,20.00,99.99,"{true,false}",{false},"{businessOwner,entrepreneur,employee,selfEmployed}","{permanent,temporary,noRegistration}",false,2023-08-21 16:00:00.000 +0300,100884
100663,4,13.65,"{1,4593,2,4588}",,mortgage,"{newBuilding,secondary}","{flat,apartments}",noProgram,36,420,{confirmation},600000,50000000,10.00,14.99,"{true,false}",{false},"{businessOwner,entrepreneur,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,100663
652,1,14.39,{},regions,mortgage,"{newBuilding,secondary}","{flat,apartments}",noProgram,36,360,{confirmation},600000,35000000,20.00,99.99,"{true,false}",{false},"{businessOwner,entrepreneur,employee,selfEmployed}","{permanent,temporary,noRegistration}",false,2023-08-21 16:00:00.000 +0300,100885
653,1,14.89,"{1,4593,2,4588}",,mortgage,"{newBuilding,secondary}","{flat,apartments}",noProgram,36,360,{noConfirmation},600000,30000000,15.00,19.99,"{true,false}",{false},"{businessOwner,entrepreneur,employee,selfEmployed}","{permanent,temporary,noRegistration}",false,2023-08-21 16:00:00.000 +0300,100886
654,1,14.89,{},regions,mortgage,"{newBuilding,secondary}","{flat,apartments}",noProgram,36,360,{noConfirmation},600000,15000000,15.00,19.99,"{true,false}",{false},"{businessOwner,entrepreneur,employee,selfEmployed}","{permanent,temporary,noRegistration}",false,2023-08-21 16:00:00.000 +0300,100887
655,1,14.39,"{1,4593,2,4588}",,mortgage,"{newBuilding,secondary}","{flat,apartments}",noProgram,36,360,{noConfirmation},600000,30000000,20.00,39.99,"{true,false}",{false},"{businessOwner,entrepreneur,employee,selfEmployed}","{permanent,temporary,noRegistration}",false,2023-08-21 16:00:00.000 +0300,100888
100184,5,5.30,{},regions,mortgage,{newBuilding},{flat},family,36,360,"{confirmation,noConfirmation}",500000,15000000,15.00,89.90,"{true,false}",{false},"{businessOwner,entrepreneur,employee}","{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,100184
100185,5,5.30,"{1,4593,2,4588}",,mortgage,{houseBuilding},{house},family,36,360,"{confirmation,noConfirmation}",500000,30000000,15.00,89.90,"{true,false}",{false},"{businessOwner,entrepreneur,employee}","{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,100185
100668,4,12.65,{},regions,mortgage,"{newBuilding,secondary}","{flat,apartments}",noProgram,36,420,{confirmation},300000,20000000,20.00,99.99,"{true,false}",{false},"{businessOwner,entrepreneur,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,100668
100685,4,12.65,"{1,4593,2,4588}",,refinancing,{secondary},{house},noProgram,36,420,{confirmation},600000,30000000,25.00,99.99,"{true,false}",{false},"{businessOwner,entrepreneur,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,100685
656,1,14.39,{},regions,mortgage,"{newBuilding,secondary}","{flat,apartments}",noProgram,36,360,{noConfirmation},600000,15000000,20.00,39.99,"{true,false}",{false},"{businessOwner,entrepreneur,employee,selfEmployed}","{permanent,temporary,noRegistration}",false,2023-08-21 16:00:00.000 +0300,100889
657,1,14.39,"{1,4593,2,4588}",,mortgage,"{newBuilding,secondary}","{flat,apartments}",noProgram,36,360,{noConfirmation},600000,50000000,40.00,99.99,"{true,false}",{false},"{businessOwner,entrepreneur,employee,selfEmployed}","{permanent,temporary,noRegistration}",false,2023-08-21 16:00:00.000 +0300,100890
658,1,14.39,{},regions,mortgage,"{newBuilding,secondary}","{flat,apartments}",noProgram,36,360,{noConfirmation},600000,30000000,40.00,99.99,"{true,false}",{false},"{businessOwner,entrepreneur,employee,selfEmployed}","{permanent,temporary,noRegistration}",false,2023-08-21 16:00:00.000 +0300,100891
665,1,14.49,"{1,4593,2,4588}",,refinancing,"{newBuilding,secondary}","{flat,apartments}",noProgram,36,360,{confirmation},600000,70000000,20.00,99.99,"{true,false}",{false},"{businessOwner,entrepreneur,employee,selfEmployed}","{permanent,temporary,noRegistration}",false,2023-08-21 16:00:00.000 +0300,100898
666,1,14.49,{},regions,refinancing,"{newBuilding,secondary}","{flat,apartments}",noProgram,36,360,{confirmation},600000,35000000,20.00,99.99,"{true,false}",{false},"{businessOwner,entrepreneur,employee,selfEmployed}","{permanent,temporary,noRegistration}",false,2023-08-21 16:00:00.000 +0300,100899
667,1,14.49,"{1,4593,2,4588}",,refinancing,"{newBuilding,secondary}","{flat,apartments}",noProgram,36,360,{noConfirmation},600000,70000000,30.00,99.99,"{true,false}",{false},"{businessOwner,entrepreneur,employee,selfEmployed}","{permanent,temporary,noRegistration}",false,2023-08-21 16:00:00.000 +0300,100900
668,1,14.49,{},regions,refinancing,"{newBuilding,secondary}","{flat,apartments}",noProgram,36,360,{noConfirmation},600000,35000000,30.00,99.99,"{true,false}",{false},"{businessOwner,entrepreneur,employee,selfEmployed}","{permanent,temporary,noRegistration}",false,2023-08-21 16:00:00.000 +0300,100901
100066,1,8.00,{},regions,mortgage,{newBuilding},{flat},governmentSupport2020,36,360,"{confirmation,noConfirmation}",600000,6000000,15.00,99.99,"{true,false}",{false},"{businessOwner,entrepreneur,employee,selfEmployed}","{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,100066
100067,1,5.80,"{1,4593,2,4588}",,mortgage,{newBuilding},{flat},family,36,360,"{confirmation,noConfirmation}",600000,12000000,15.00,99.99,"{true,false}",{false},"{businessOwner,entrepreneur,employee,selfEmployed}","{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,100067
100068,1,5.80,{},regions,mortgage,{newBuilding},{flat},family,36,360,"{confirmation,noConfirmation}",600000,6000000,15.00,99.99,"{true,false}",{false},"{businessOwner,entrepreneur,employee,selfEmployed}","{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,100068
100186,5,5.30,{},regions,mortgage,{houseBuilding},{house},family,36,360,"{confirmation,noConfirmation}",500000,15000000,15.00,89.90,"{true,false}",{false},"{businessOwner,entrepreneur,employee}","{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,100186
100187,5,5.30,"{1,4593,2,4588}",,refinancing,{newBuilding},{flat},family,36,360,"{confirmation,noConfirmation}",500000,15000000,15.00,89.90,"{true,false}",{false},"{businessOwner,entrepreneur,employee}","{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,100187
100188,5,5.30,{},regions,refinancing,{newBuilding},{flat},family,36,360,"{confirmation,noConfirmation}",500000,15000000,15.00,89.90,"{true,false}",{false},"{businessOwner,entrepreneur,employee}","{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,100188
100189,5,5.30,"{1,4593,2,4588}",,refinancing,{houseBuilding},{house},family,36,360,"{confirmation,noConfirmation}",500000,30000000,15.00,89.90,"{true,false}",{false},"{businessOwner,entrepreneur,employee}","{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,100189
100048,6,4.50,{},regions_lte_million,mortgage,{newBuilding},{flat},it,12,360,{confirmation},500000,9000000,15.00,99.99,"{true,false}",{false},"{entrepreneur,businessOwner}","{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,100048
100049,6,4.50,"{1,4593,2,4588}",,mortgage,{newBuilding},{flat},it,12,360,{confirmation},500000,18000000,15.00,99.99,"{true,false}",{false},"{entrepreneur,businessOwner}","{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,100049
1257,1,5.00,{},regions_gte_million,mortgage,{newBuilding},{flat},it,36,360,{confirmation},600000,30000000,20.10,99.99,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",false,2023-11-03 19:00:00.000 +0300,101694
1258,1,5.00,{},regions_lte_million,mortgage,{newBuilding},{flat},it,36,360,{confirmation},600000,15000000,20.10,99.99,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",false,2023-11-03 19:00:00.000 +0300,101695
1259,1,5.00,{},regions_gte_million,mortgage,{houseBuilding},{house},it,36,360,{confirmation},600000,30000000,30.10,99.99,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",false,2023-11-10 14:27:40.234 +0300,101696
1260,1,5.00,{},regions_lte_million,mortgage,{houseBuilding},{house},it,36,360,{confirmation},600000,15000000,30.10,99.99,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",false,2023-11-10 14:27:40.234 +0300,101697
1261,1,8.00,"{1,4593,2,4588}",,mortgage,{newBuilding},{flat},governmentSupport2020,36,360,{confirmation},600000,30000000,20.10,99.99,"{true,false}",{false},"{businessOwner,entrepreneur,employee,selfEmployed}","{permanent,temporary,noRegistration}",false,2023-11-10 14:29:36.548 +0300,101698
1262,1,8.00,{},,mortgage,{newBuilding},{flat},governmentSupport2020,36,360,{confirmation},600000,12000000,20.10,99.99,"{true,false}",{false},"{businessOwner,entrepreneur,employee,selfEmployed}","{permanent,temporary,noRegistration}",false,2023-11-10 14:29:36.548 +0300,101699
1263,1,8.00,"{1,4593,2,4588}",,mortgage,{houseBuilding},{house},governmentSupport2020,36,360,"{confirmation,noConfirmation}",600000,30000000,30.10,99.99,"{true,false}",{false},"{businessOwner,entrepreneur,employee,selfEmployed}","{permanent,temporary,noRegistration}",false,2023-11-10 14:29:36.548 +0300,101700
1264,1,8.00,{},regions,mortgage,{houseBuilding},{house},governmentSupport2020,36,360,"{confirmation,noConfirmation}",600000,12000000,30.10,99.99,"{true,false}",{false},"{businessOwner,entrepreneur,employee,selfEmployed}","{permanent,temporary,noRegistration}",false,2023-11-10 14:29:36.548 +0300,101701
1265,1,6.00,"{1,4593,2,4588}",,mortgage,{newBuilding},{flat},family,36,360,{confirmation},600000,30000000,20.10,99.99,"{true,false}",{false},"{businessOwner,entrepreneur,employee,selfEmployed}","{permanent,temporary,noRegistration}",false,2023-11-10 14:33:01.852 +0300,101702
1266,1,6.00,{},regions,mortgage,{newBuilding},{flat},family,36,360,{confirmation},600000,15000000,20.10,99.99,"{true,false}",{false},"{businessOwner,entrepreneur,employee,selfEmployed}","{permanent,temporary,noRegistration}",false,2023-11-10 14:33:01.852 +0300,101703
1267,1,6.00,"{1,4593,2,4588}",,mortgage,{houseBuilding},{house},family,36,360,"{confirmation,noConfirmation}",600000,30000000,30.10,99.99,"{true,false}",{false},"{businessOwner,entrepreneur,employee,selfEmployed}","{permanent,temporary,noRegistration}",false,2023-11-10 14:33:01.852 +0300,101704
1268,1,6.00,{},regions,mortgage,{houseBuilding},{house},family,36,360,"{confirmation,noConfirmation}",600000,15000000,30.10,99.99,"{true,false}",{false},"{businessOwner,entrepreneur,employee,selfEmployed}","{permanent,temporary,noRegistration}",false,2023-11-10 14:33:01.852 +0300,101705
1269,1,6.00,"{1,4593,2,4588}",,refinancing,{newBuilding},{flat},family,36,360,{confirmation},600000,12000000,20.10,99.99,"{true,false}",{false},"{businessOwner,entrepreneur,employee,selfEmployed}","{permanent,temporary,noRegistration}",false,2023-11-10 14:33:01.852 +0300,101706
1270,1,6.00,{},regions,refinancing,{newBuilding},{flat},family,36,360,{confirmation},600000,6000000,20.10,99.99,"{true,false}",{false},"{businessOwner,entrepreneur,employee,selfEmployed}","{permanent,temporary,noRegistration}",false,2023-11-10 14:33:01.852 +0300,101707
1491,6,19.90,{},any,refinancing,"{newBuilding,secondary}","{flat,apartments}",noProgram,12,360,{confirmation},500000,50000000,30.00,99.99,"{true,false}",{false},"{entrepreneur,businessOwner}","{permanent,temporary,noRegistration}",true,2023-11-21 16:00:00.000 +0300,101864
1271,1,16.59,"{1,4593,2,4588}",,mortgage,"{newBuilding,secondary}","{flat,apartments}",noProgram,36,360,{confirmation},600000,70000000,20.10,99.99,"{true,false}",{false},"{businessOwner,entrepreneur,employee,selfEmployed}","{permanent,temporary,noRegistration}",false,2023-11-10 14:39:16.984 +0300,101708
1275,1,17.09,"{1,4593,2,4588}",,mortgage,{secondary},{house},noProgram,36,360,{confirmation},600000,70000000,30.10,99.99,"{true,false}",{false},"{businessOwner,entrepreneur,employee,selfEmployed}","{permanent,temporary,noRegistration}",false,2023-11-10 14:54:02.206 +0300,101712
1276,1,17.09,{},regions,mortgage,{secondary},{house},noProgram,36,360,{confirmation},600000,35000000,30.10,99.99,"{true,false}",{false},"{businessOwner,entrepreneur,employee,selfEmployed}","{permanent,temporary,noRegistration}",false,2023-11-10 14:54:02.206 +0300,101713
1277,1,17.19,{},regions,refinancing,{secondary},{house},noProgram,36,360,{confirmation},600000,15000000,30.10,99.99,"{true,false}",{false},"{businessOwner,entrepreneur,employee,selfEmployed}","{permanent,temporary,noRegistration}",false,2023-11-10 14:54:02.206 +0300,101715
1278,1,17.19,"{1,4593,2,4588}",,refinancing,{secondary},{house},noProgram,36,360,{confirmation},600000,30000000,30.10,99.99,"{true,false}",{false},"{businessOwner,entrepreneur,employee,selfEmployed}","{permanent,temporary,noRegistration}",false,2023-11-10 14:54:02.206 +0300,101714
726,2,5.89,"{1,4593,2,4588}",,mortgage,{newBuilding},{flat},family,36,360,{confirmation},900000,12000000,30.00,79.99,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed}","{permanent,temporary,noRegistration}",false,2023-09-28 16:00:03.000 +0300,100963
727,2,5.89,{},regions,mortgage,{newBuilding},{flat},family,36,360,{confirmation},900000,6000000,30.00,79.99,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed}","{permanent,temporary,noRegistration}",false,2023-09-28 16:00:03.000 +0300,100964
728,2,5.89,"{1,4593,2,4588}",,mortgage,{newBuilding},{flat},family,36,360,{noConfirmation},900000,12000000,40.00,79.99,"{true,false}",{false},"{entrepreneur,businessOwner}","{permanent,temporary,noRegistration}",false,2023-09-28 16:00:03.000 +0300,100965
729,2,5.89,{},regions,mortgage,{newBuilding},{flat},family,36,360,{noConfirmation},900000,6000000,40.00,79.99,"{true,false}",{false},"{entrepreneur,businessOwner}","{permanent,temporary,noRegistration}",false,2023-09-28 16:00:03.000 +0300,100966
730,2,7.89,"{1,4593,2,4588}",,mortgage,{newBuilding},{flat},governmentSupport2020,36,360,{confirmation},900000,12000000,30.00,84.99,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed}","{permanent,temporary,noRegistration}",false,2023-09-28 16:00:03.000 +0300,100969
731,2,7.89,{},regions,mortgage,{newBuilding},{flat},governmentSupport2020,36,360,{confirmation},900000,6000000,30.00,84.99,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed}","{permanent,temporary,noRegistration}",false,2023-09-28 16:00:03.000 +0300,100970
732,2,7.89,"{1,4593,2,4588}",,mortgage,{newBuilding},{flat},governmentSupport2020,36,360,{noConfirmation},900000,12000000,40.00,84.99,"{true,false}",{false},"{entrepreneur,businessOwner}","{permanent,temporary,noRegistration}",false,2023-09-28 16:00:03.000 +0300,100971
733,2,5.89,"{1,4593,2,4588}",,mortgage,{newBuilding},{flat},family,36,360,"{confirmation,noConfirmation}",900000,12000000,20.00,79.99,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",false,2023-09-28 16:00:03.000 +0300,100961
734,2,5.89,{},regions,mortgage,{newBuilding},{flat},family,36,360,"{confirmation,noConfirmation}",900000,6000000,20.00,79.99,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",false,2023-09-28 16:00:03.000 +0300,100962
100639,4,7.50,"{1,4593,2,4588}",,mortgage,{houseBuilding},{house},governmentSupport2020,36,420,{confirmation},600000,12000000,25.00,99.99,"{true,false}",{false},"{businessOwner,entrepreneur,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,100639
100640,4,7.50,{},regions,mortgage,{houseBuilding},{house},governmentSupport2020,36,420,{confirmation},300000,6000000,25.00,99.99,"{true,false}",{false},"{businessOwner,entrepreneur,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,100640
100641,4,7.50,"{1,4593,2,4588}",,mortgage,{houseBuilding},{house},governmentSupport2020,36,420,{noConfirmation},600000,12000000,30.00,99.99,"{true,false}",{false},"{businessOwner,entrepreneur,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,100641
100642,4,7.50,{},regions,mortgage,{houseBuilding},{house},governmentSupport2020,36,420,{noConfirmation},300000,6000000,30.00,99.99,"{true,false}",{false},"{businessOwner,entrepreneur,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,100642
688,7,7.99,"{1,4593,2,4588}",,mortgage,{newBuilding},{flat},governmentSupport2020,36,360,"{confirmation,noConfirmation}",300000,12000000,20.00,99.99,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-09-26 17:00:00.000 +0300,100943
689,7,7.99,{},regions,mortgage,{newBuilding},{flat},governmentSupport2020,36,360,"{confirmation,noConfirmation}",300000,6000000,20.00,99.99,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-09-26 17:00:00.000 +0300,100944
690,7,5.99,"{1,4593,2,4588}",,mortgage,{newBuilding},{flat},family,36,360,"{confirmation,noConfirmation}",300000,12000000,20.00,99.99,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-09-26 17:00:00.000 +0300,100945
753,2,14.49,{},regions,mortgage,{newBuilding},"{flat,apartments}",noProgram,36,360,{confirmation},6000000,8000000,30.00,84.99,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed}","{permanent,temporary,noRegistration}",false,2023-09-28 16:00:03.000 +0300,100988
754,2,15.49,"{1,4593,2,4588}",,mortgage,{newBuilding},"{flat,apartments}",noProgram,36,360,{noConfirmation},900000,6000000,40.00,84.99,"{true,false}",{false},"{entrepreneur,businessOwner}","{permanent,temporary,noRegistration}",false,2023-09-28 16:00:03.000 +0300,100989
755,2,14.99,"{1,4593,2,4588}",,mortgage,{newBuilding},"{flat,apartments}",noProgram,36,360,{noConfirmation},6000000,20000000,40.00,84.99,"{true,false}",{false},"{entrepreneur,businessOwner}","{permanent,temporary,noRegistration}",false,2023-09-28 16:00:03.000 +0300,100990
756,2,15.49,{},regions,mortgage,{newBuilding},"{flat,apartments}",noProgram,36,360,{noConfirmation},900000,6000000,40.00,84.99,"{true,false}",{false},"{entrepreneur,businessOwner}","{permanent,temporary,noRegistration}",false,2023-09-28 16:00:03.000 +0300,100991
100637,4,7.60,"{1,4593,2,4588}",,mortgage,{newBuilding},{flat},governmentSupport2020,36,420,{noConfirmation},600000,12000000,20.00,99.99,"{true,false}",{false},"{businessOwner,entrepreneur,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-04-04 18:18:03.000 +0300,100637
