"id","bank_id","base_rate","region_id","region_group","mortgage_type","real_estate_type","object_type","benefit_program","loan_term_min","loan_term_max","income_confirmation","loan_amount_min","loan_amount_max","down_payment_rate_min","down_payment_rate_max","has_life_insurance","is_not_citizen","employment_type","registration_type","is_active","created_at","shadow_id","updated_at"
1687,2,17.69,{},regions,mortgage,{secondary},{flat},noProgram,36,360,{confirmation},900000,6000000,20.00,95.00,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",true,2023-12-26 15:38:48.462 +0300,102024,2023-12-26 15:38:48.462 +0300
1688,2,17.19,{},regions,mortgage,{secondary},{flat},noProgram,36,360,{confirmation},6000001,9000000,20.00,95.00,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",true,2023-12-26 15:38:48.462 +0300,102025,2023-12-26 15:38:48.462 +0300
1689,2,17.69,"{1,4593,2,4588}",,mortgage,{secondary},{apartments},noProgram,36,360,{confirmation},900000,6000000,20.00,95.00,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",true,2023-12-26 15:38:48.462 +0300,102026,2023-12-26 15:38:48.462 +0300
1690,2,17.19,"{1,4593,2,4588}",,mortgage,{secondary},{apartments},noProgram,36,360,{confirmation},6000001,20000000,20.00,95.00,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",true,2023-12-26 15:38:48.462 +0300,102027,2023-12-26 15:38:48.462 +0300
1691,2,17.69,{},regions,mortgage,{secondary},{apartments},noProgram,36,360,{confirmation},900000,6000000,20.00,95.00,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",true,2023-12-26 15:38:48.462 +0300,102028,2023-12-26 15:38:48.462 +0300
1692,2,17.19,{},regions,mortgage,{secondary},{apartments},noProgram,36,360,{confirmation},6000001,9000000,20.00,95.00,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",true,2023-12-26 15:38:48.462 +0300,102029,2023-12-26 15:38:48.462 +0300
1693,2,18.19,"{1,4593,2,4588}",,mortgage,{secondary},"{flat,apartments}",noProgram,36,360,{noConfirmation},900000,6000000,20.00,95.00,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",true,2023-12-26 15:38:48.462 +0300,102030,2023-12-26 15:38:48.462 +0300
1694,2,17.69,"{1,4593,2,4588}",,mortgage,{secondary},"{flat,apartments}",noProgram,36,360,{noConfirmation},6000001,20000000,20.00,95.00,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",true,2023-12-26 15:38:48.462 +0300,102031,2023-12-26 15:38:48.462 +0300
1695,2,18.19,{},regions,mortgage,{secondary},"{flat,apartments}",noProgram,36,360,{noConfirmation},900000,6000000,20.00,95.00,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",true,2023-12-26 15:38:48.462 +0300,102032,2023-12-26 15:38:48.462 +0300
1696,2,17.69,{},regions,mortgage,{secondary},"{flat,apartments}",noProgram,36,360,{noConfirmation},6000001,9000000,20.00,95.00,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",true,2023-12-26 15:38:48.462 +0300,102033,2023-12-26 15:38:48.462 +0300
1697,2,17.69,"{1,4593,2,4588}",,mortgage,{secondary},"{flat,apartments}",noProgram,36,360,{confirmation},900000,6000000,20.01,95.00,"{true,false}",{false},"{entrepreneur,businessOwner}","{permanent,temporary,noRegistration}",true,2023-12-26 15:38:48.462 +0300,102034,2023-12-26 15:38:48.462 +0300
1698,2,17.19,"{1,4593,2,4588}",,mortgage,{secondary},"{flat,apartments}",noProgram,36,360,{confirmation},6000001,20000000,20.01,95.00,"{true,false}",{false},"{entrepreneur,businessOwner}","{permanent,temporary,noRegistration}",true,2023-12-26 15:38:48.462 +0300,102035,2023-12-26 15:38:48.462 +0300
1699,2,17.69,{},regions,mortgage,{secondary},"{flat,apartments}",noProgram,36,360,{confirmation},900000,6000000,20.01,95.00,"{true,false}",{false},"{entrepreneur,businessOwner}","{permanent,temporary,noRegistration}",true,2023-12-26 15:38:48.462 +0300,102036,2023-12-26 15:38:48.462 +0300
1700,2,17.19,{},regions,mortgage,{secondary},"{flat,apartments}",noProgram,36,360,{confirmation},6000001,9000000,20.01,95.00,"{true,false}",{false},"{entrepreneur,businessOwner}","{permanent,temporary,noRegistration}",true,2023-12-26 15:38:48.462 +0300,102037,2023-12-26 15:38:48.462 +0300
1701,2,18.19,"{1,4593,2,4588}",,mortgage,{secondary},"{flat,apartments}",noProgram,36,360,{noConfirmation},900000,6000000,30.01,95.00,"{true,false}",{false},"{entrepreneur,businessOwner}","{permanent,temporary,noRegistration}",true,2023-12-26 15:38:48.462 +0300,102038,2023-12-26 15:38:48.462 +0300
1702,2,17.69,"{1,4593,2,4588}",,mortgage,{secondary},"{flat,apartments}",noProgram,36,360,{noConfirmation},6000001,20000000,30.01,95.00,"{true,false}",{false},"{entrepreneur,businessOwner}","{permanent,temporary,noRegistration}",true,2023-12-26 15:38:48.462 +0300,102039,2023-12-26 15:38:48.462 +0300
1703,2,18.19,{},regions,mortgage,{secondary},"{flat,apartments}",noProgram,36,360,{noConfirmation},900000,6000000,30.01,95.00,"{true,false}",{false},"{entrepreneur,businessOwner}","{permanent,temporary,noRegistration}",true,2023-12-26 15:38:48.462 +0300,102040,2023-12-26 15:38:48.462 +0300
1704,2,17.69,{},regions,mortgage,{secondary},"{flat,apartments}",noProgram,36,360,{noConfirmation},6000001,9000000,30.01,95.00,"{true,false}",{false},"{entrepreneur,businessOwner}","{permanent,temporary,noRegistration}",true,2023-12-26 15:38:48.462 +0300,102041,2023-12-26 15:38:48.462 +0300
1705,2,17.69,"{1,4593,2,4588}",,mortgage,{secondary},"{flat,apartments}",noProgram,36,360,{confirmation},900000,6000000,20.01,95.00,"{true,false}",{false},{selfEmployed},"{permanent,temporary,noRegistration}",true,2023-12-26 15:38:48.462 +0300,102042,2023-12-26 15:38:48.462 +0300
1706,2,17.19,"{1,4593,2,4588}",,mortgage,{secondary},"{flat,apartments}",noProgram,36,360,{confirmation},6000001,20000000,20.01,95.00,"{true,false}",{false},{selfEmployed},"{permanent,temporary,noRegistration}",true,2023-12-26 15:38:48.462 +0300,102043,2023-12-26 15:38:48.462 +0300
1707,2,17.69,{},regions,mortgage,{secondary},"{flat,apartments}",noProgram,36,360,{confirmation},900000,6000000,20.01,95.00,"{true,false}",{false},{selfEmployed},"{permanent,temporary,noRegistration}",true,2023-12-26 15:38:48.462 +0300,102044,2023-12-26 15:38:48.462 +0300
1708,2,17.19,{},regions,mortgage,{secondary},"{flat,apartments}",noProgram,36,360,{confirmation},6000001,9000000,20.01,95.00,"{true,false}",{false},{selfEmployed},"{permanent,temporary,noRegistration}",true,2023-12-26 15:38:48.462 +0300,102045,2023-12-26 15:38:48.462 +0300
1709,2,17.69,"{1,4593,2,4588}",,mortgage,{secondary},{house},noProgram,36,360,{confirmation},900000,20000000,40.00,95.00,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",true,2023-12-26 15:38:48.462 +0300,102046,2023-12-26 15:38:48.462 +0300
1710,2,17.69,{},regions,mortgage,{secondary},{house},noProgram,36,360,{confirmation},900000,9000000,40.00,95.00,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",true,2023-12-26 15:38:48.462 +0300,102047,2023-12-26 15:38:48.462 +0300
1711,2,17.69,"{1,4593,2,4588}",,refinancing,"{newBuilding,secondary}","{flat,apartments}",noProgram,36,360,{confirmation},900000,6000000,20.00,79.99,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",true,2023-12-26 15:38:48.462 +0300,102048,2023-12-26 15:38:48.462 +0300
1712,2,17.19,"{1,4593,2,4588}",,refinancing,"{newBuilding,secondary}","{flat,apartments}",noProgram,36,360,{confirmation},6000001,20000000,20.00,79.99,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",true,2023-12-26 15:38:48.462 +0300,102049,2023-12-26 15:38:48.462 +0300
1713,2,17.69,{},regions,refinancing,"{newBuilding,secondary}","{flat,apartments}",noProgram,36,360,{confirmation},900000,6000000,20.00,79.99,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",true,2023-12-26 15:38:48.462 +0300,102050,2023-12-26 15:38:48.462 +0300
1714,2,17.19,{},regions,refinancing,"{newBuilding,secondary}","{flat,apartments}",noProgram,36,360,{confirmation},6000001,9000000,20.00,79.99,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",true,2023-12-26 15:38:48.462 +0300,102051,2023-12-26 15:38:48.462 +0300
1715,2,17.69,"{1,4593,2,4588}",,refinancing,"{newBuilding,secondary}","{flat,apartments}",noProgram,36,360,{confirmation},900000,6000000,20.00,79.99,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed}","{permanent,temporary,noRegistration}",true,2023-12-26 15:38:48.462 +0300,102052,2023-12-26 15:38:48.462 +0300
1716,2,17.19,"{1,4593,2,4588}",,refinancing,"{newBuilding,secondary}","{flat,apartments}",noProgram,36,360,{confirmation},6000001,20000000,20.00,79.99,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed}","{permanent,temporary,noRegistration}",true,2023-12-26 15:38:48.462 +0300,102053,2023-12-26 15:38:48.462 +0300
1717,2,17.69,{},regions,refinancing,"{newBuilding,secondary}","{flat,apartments}",noProgram,36,360,{confirmation},900000,6000000,20.00,79.99,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed}","{permanent,temporary,noRegistration}",true,2023-12-26 15:38:48.462 +0300,102054,2023-12-26 15:38:48.462 +0300
1718,2,17.19,{},regions,refinancing,"{newBuilding,secondary}","{flat,apartments}",noProgram,36,360,{confirmation},6000001,9000000,20.00,79.99,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed}","{permanent,temporary,noRegistration}",true,2023-12-26 15:38:48.462 +0300,102055,2023-12-26 15:38:48.462 +0300
1719,2,5.99,"{1,4593,2,4588}",,mortgage,{newBuilding},{flat},family,36,360,"{confirmation,noConfirmation}",900000,30000000,20.01,79.99,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",true,2023-12-26 15:38:48.462 +0300,102056,2023-12-26 15:38:48.462 +0300
1720,2,5.99,{},regions,mortgage,{newBuilding},{flat},family,36,360,"{confirmation,noConfirmation}",900000,15000000,20.01,79.99,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",true,2023-12-26 15:38:48.462 +0300,102057,2023-12-26 15:38:48.462 +0300
1721,2,5.99,"{1,4593,2,4588}",,mortgage,{newBuilding},{flat},family,36,360,{confirmation},900000,30000000,20.01,79.99,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed}","{permanent,temporary,noRegistration}",true,2023-12-26 15:38:48.462 +0300,102058,2023-12-26 15:38:48.462 +0300
1722,2,5.99,{},regions,mortgage,{newBuilding},{flat},family,36,360,{confirmation},900000,15000000,20.01,79.99,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed}","{permanent,temporary,noRegistration}",true,2023-12-26 15:38:48.462 +0300,102059,2023-12-26 15:38:48.462 +0300
1723,2,5.99,"{1,4593,2,4588}",,mortgage,{newBuilding},{flat},family,36,360,{noConfirmation},900000,30000000,30.01,79.99,"{true,false}",{false},"{entrepreneur,businessOwner}","{permanent,temporary,noRegistration}",true,2023-12-26 15:38:48.462 +0300,102060,2023-12-26 15:38:48.462 +0300
1724,2,5.99,{},regions,mortgage,{newBuilding},{flat},family,36,360,{noConfirmation},900000,15000000,30.01,79.99,"{true,false}",{false},"{entrepreneur,businessOwner}","{permanent,temporary,noRegistration}",true,2023-12-26 15:38:48.462 +0300,102061,2023-12-26 15:38:48.462 +0300
1725,2,7.99,"{1,4593,2,4588}",,mortgage,{newBuilding},{flat},governmentSupport2020,36,360,"{confirmation,noConfirmation}",900000,12000000,20.01,84.99,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",true,2023-12-26 15:38:48.462 +0300,102062,2023-12-26 15:38:48.462 +0300
1726,2,7.99,{},regions,mortgage,{newBuilding},{flat},governmentSupport2020,36,360,"{confirmation,noConfirmation}",900000,6000000,20.01,84.99,"{true,false}",{false},{employee},"{permanent,temporary,noRegistration}",true,2023-12-26 15:38:48.462 +0300,102063,2023-12-26 15:38:48.462 +0300
1727,2,7.99,"{1,4593,2,4588}",,mortgage,{newBuilding},{flat},governmentSupport2020,36,360,{confirmation},900000,12000000,20.01,84.99,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed}","{permanent,temporary,noRegistration}",true,2023-12-26 15:38:48.462 +0300,102064,2023-12-26 15:38:48.462 +0300
1728,2,7.99,{},regions,mortgage,{newBuilding},{flat},governmentSupport2020,36,360,{confirmation},900000,6000000,20.01,84.99,"{true,false}",{false},"{entrepreneur,businessOwner,selfEmployed}","{permanent,temporary,noRegistration}",true,2023-12-26 15:38:48.462 +0300,102065,2023-12-26 15:38:48.462 +0300
1729,2,7.99,"{1,4593,2,4588}",,mortgage,{newBuilding},{flat},governmentSupport2020,36,360,{noConfirmation},900000,12000000,30.01,84.99,"{true,false}",{false},"{entrepreneur,businessOwner}","{permanent,temporary,noRegistration}",true,2023-12-26 15:38:48.462 +0300,102066,2023-12-26 15:38:48.462 +0300
1730,2,7.99,{},regions,mortgage,{newBuilding},{flat},governmentSupport2020,36,360,{noConfirmation},900000,6000000,30.01,84.99,"{true,false}",{false},"{entrepreneur,businessOwner}","{permanent,temporary,noRegistration}",true,2023-12-26 15:38:48.462 +0300,102067,2023-12-26 15:38:48.462 +0300
1119,1,17.19,{},regions,refinancing,{secondary},{house},noProgram,36,360,"{confirmation,noConfirmation}",600000,15000000,30.00,99.99,"{true,false}",{false},"{businessOwner,entrepreneur,employee,selfEmployed}","{permanent,temporary,noRegistration}",false,2023-11-03 19:00:00.000 +0300,101463,2023-11-03 19:00:00.000 +0300
1120,1,17.09,{},regions,mortgage,{secondary},{house},noProgram,36,360,{noConfirmation},600000,30000000,40.00,99.99,"{true,false}",{false},"{businessOwner,entrepreneur,employee,selfEmployed}","{permanent,temporary,noRegistration}",false,2023-11-03 19:00:00.000 +0300,101457,2023-11-03 19:00:00.000 +0300
1279,5,16.60,"{1,4593,2,4588}",,mortgage,{newBuilding},"{flat,apartments}",noProgram,36,360,{confirmation},500000,50000000,15.01,20.00,"{true,false}",{false},"{businessOwner,entrepreneur,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-11-04 03:00:00.000 +0300,101594,2023-11-04 03:00:00.000 +0300
1280,5,16.60,{},regions,mortgage,{newBuilding},"{flat,apartments}",noProgram,36,360,{confirmation},500000,30000000,15.01,20.00,"{true,false}",{false},"{businessOwner,entrepreneur,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-11-04 03:00:00.000 +0300,101595,2023-11-04 03:00:00.000 +0300
1281,5,15.60,"{1,4593,2,4588}",,mortgage,{newBuilding},"{flat,apartments}",noProgram,36,360,{confirmation},500000,50000000,20.01,89.90,"{true,false}",{false},"{businessOwner,entrepreneur,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-11-04 03:00:00.000 +0300,101596,2023-11-04 03:00:00.000 +0300
1282,5,15.60,{},regions,mortgage,{newBuilding},"{flat,apartments}",noProgram,36,360,{confirmation},500000,30000000,20.01,89.90,"{true,false}",{false},"{businessOwner,entrepreneur,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-11-04 03:00:00.000 +0300,101597,2023-11-04 03:00:00.000 +0300
1283,5,16.80,"{1,4593,2,4588}",,mortgage,{newBuilding},"{flat,apartments}",noProgram,36,360,{noConfirmation},500000,50000000,20.01,30.00,"{true,false}",{false},"{businessOwner,entrepreneur,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-11-04 03:00:00.000 +0300,101598,2023-11-04 03:00:00.000 +0300
1284,5,16.80,{},regions,mortgage,{newBuilding},"{flat,apartments}",noProgram,36,360,{noConfirmation},500000,30000000,20.01,30.00,"{true,false}",{false},"{businessOwner,entrepreneur,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-11-04 03:00:00.000 +0300,101599,2023-11-04 03:00:00.000 +0300
1285,5,15.80,"{1,4593,2,4588}",,mortgage,{newBuilding},"{flat,apartments}",noProgram,36,360,{noConfirmation},500000,50000000,30.01,89.90,"{true,false}",{false},"{businessOwner,entrepreneur,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-11-04 03:00:00.000 +0300,101600,2023-11-04 03:00:00.000 +0300
1286,5,15.80,{},regions,mortgage,{newBuilding},"{flat,apartments}",noProgram,36,360,{noConfirmation},500000,30000000,30.01,89.90,"{true,false}",{false},"{businessOwner,entrepreneur,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-11-04 03:00:00.000 +0300,101601,2023-11-04 03:00:00.000 +0300
1287,5,16.80,"{1,4593,2,4588}",,mortgage,{secondary},"{flat,apartments}",noProgram,36,360,{confirmation},500000,50000000,15.01,20.00,"{true,false}",{false},"{businessOwner,entrepreneur,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-11-04 03:00:00.000 +0300,101602,2023-11-04 03:00:00.000 +0300
1288,5,16.80,{},regions,mortgage,{secondary},"{flat,apartments}",noProgram,36,360,{confirmation},500000,30000000,15.01,20.00,"{true,false}",{false},"{businessOwner,entrepreneur,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-11-04 03:00:00.000 +0300,101603,2023-11-04 03:00:00.000 +0300
1289,5,15.80,"{1,4593,2,4588}",,mortgage,{secondary},"{flat,apartments}",noProgram,36,360,{confirmation},500000,50000000,20.01,89.90,"{true,false}",{false},"{businessOwner,entrepreneur,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-11-04 03:00:00.000 +0300,101604,2023-11-04 03:00:00.000 +0300
1290,5,15.80,{},regions,mortgage,{secondary},"{flat,apartments}",noProgram,36,360,{confirmation},500000,30000000,20.01,89.90,"{true,false}",{false},"{businessOwner,entrepreneur,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-11-04 03:00:00.000 +0300,101605,2023-11-04 03:00:00.000 +0300
1291,5,17.00,"{1,4593,2,4588}",,mortgage,{secondary},"{flat,apartments}",noProgram,36,360,{noConfirmation},500000,50000000,20.01,30.00,"{true,false}",{false},"{businessOwner,entrepreneur,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-11-04 03:00:00.000 +0300,101606,2023-11-04 03:00:00.000 +0300
1292,5,17.00,{},regions,mortgage,{secondary},"{flat,apartments}",noProgram,36,360,{noConfirmation},500000,30000000,20.01,30.00,"{true,false}",{false},"{businessOwner,entrepreneur,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-11-04 03:00:00.000 +0300,101607,2023-11-04 03:00:00.000 +0300
1293,5,16.00,"{1,4593,2,4588}",,mortgage,{secondary},"{flat,apartments}",noProgram,36,360,{noConfirmation},500000,50000000,30.01,89.90,"{true,false}",{false},"{businessOwner,entrepreneur,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-11-04 03:00:00.000 +0300,101608,2023-11-04 03:00:00.000 +0300
1294,5,16.00,{},regions,mortgage,{secondary},"{flat,apartments}",noProgram,36,360,{noConfirmation},500000,30000000,30.01,89.90,"{true,false}",{false},"{businessOwner,entrepreneur,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-11-04 03:00:00.000 +0300,101609,2023-11-04 03:00:00.000 +0300
1295,5,17.60,{1},,mortgage,{newBuilding},{carPlace},noProgram,36,360,{confirmation},300000,5000000,15.01,20.00,"{true,false}",{false},"{businessOwner,entrepreneur,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-11-04 03:00:00.000 +0300,101610,2023-11-04 03:00:00.000 +0300
1296,5,17.60,{4593},,mortgage,{newBuilding},{carPlace},noProgram,36,360,{confirmation},300000,3500000,15.01,20.00,"{true,false}",{false},"{businessOwner,entrepreneur,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-11-04 03:00:00.000 +0300,101611,2023-11-04 03:00:00.000 +0300
1297,5,17.60,"{2,4588}",,mortgage,{newBuilding},{carPlace},noProgram,36,360,{confirmation},300000,3500000,15.01,20.00,"{true,false}",{false},"{businessOwner,entrepreneur,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-11-04 03:00:00.000 +0300,101612,2023-11-04 03:00:00.000 +0300
1298,5,17.60,{},regions,mortgage,{newBuilding},{carPlace},noProgram,36,360,{confirmation},300000,2000000,15.01,20.00,"{true,false}",{false},"{businessOwner,entrepreneur,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-11-04 03:00:00.000 +0300,101613,2023-11-04 03:00:00.000 +0300
1299,5,16.60,{1},,mortgage,{newBuilding},{carPlace},noProgram,36,360,{confirmation},300000,5000000,20.01,89.90,"{true,false}",{false},"{businessOwner,entrepreneur,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-11-04 03:00:00.000 +0300,101614,2023-11-04 03:00:00.000 +0300
1300,5,16.60,{4593},,mortgage,{newBuilding},{carPlace},noProgram,36,360,{confirmation},300000,3500000,20.01,89.90,"{true,false}",{false},"{businessOwner,entrepreneur,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-11-04 03:00:00.000 +0300,101615,2023-11-04 03:00:00.000 +0300
1301,5,16.60,"{2,4588}",,mortgage,{newBuilding},{carPlace},noProgram,36,360,{confirmation},300000,3500000,20.01,89.90,"{true,false}",{false},"{businessOwner,entrepreneur,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-11-04 03:00:00.000 +0300,101616,2023-11-04 03:00:00.000 +0300
1302,5,16.60,{},regions,mortgage,{newBuilding},{carPlace},noProgram,36,360,{confirmation},300000,2000000,20.01,89.90,"{true,false}",{false},"{businessOwner,entrepreneur,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-11-04 03:00:00.000 +0300,101617,2023-11-04 03:00:00.000 +0300
1303,5,17.80,{1},,mortgage,{newBuilding},{carPlace},noProgram,36,360,{noConfirmation},300000,5000000,20.01,30.00,"{true,false}",{false},"{businessOwner,entrepreneur,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-11-04 03:00:00.000 +0300,101618,2023-11-04 03:00:00.000 +0300
1304,5,17.80,{4593},,mortgage,{newBuilding},{carPlace},noProgram,36,360,{noConfirmation},300000,3500000,20.01,30.00,"{true,false}",{false},"{businessOwner,entrepreneur,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-11-04 03:00:00.000 +0300,101619,2023-11-04 03:00:00.000 +0300
1305,5,17.80,"{2,4588}",,mortgage,{newBuilding},{carPlace},noProgram,36,360,{noConfirmation},300000,3500000,20.01,30.00,"{true,false}",{false},"{businessOwner,entrepreneur,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-11-04 03:00:00.000 +0300,101620,2023-11-04 03:00:00.000 +0300
1306,5,17.80,{},regions,mortgage,{newBuilding},{carPlace},noProgram,36,360,{noConfirmation},300000,2000000,20.01,30.00,"{true,false}",{false},"{businessOwner,entrepreneur,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-11-04 03:00:00.000 +0300,101621,2023-11-04 03:00:00.000 +0300
1307,5,16.80,{1},,mortgage,{newBuilding},{carPlace},noProgram,36,360,{noConfirmation},300000,5000000,30.01,89.90,"{true,false}",{false},"{businessOwner,entrepreneur,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-11-04 03:00:00.000 +0300,101622,2023-11-04 03:00:00.000 +0300
1308,5,16.80,{4593},,mortgage,{newBuilding},{carPlace},noProgram,36,360,{noConfirmation},300000,3500000,30.01,89.90,"{true,false}",{false},"{businessOwner,entrepreneur,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-11-04 03:00:00.000 +0300,101623,2023-11-04 03:00:00.000 +0300
1309,5,16.80,"{2,4588}",,mortgage,{newBuilding},{carPlace},noProgram,36,360,{noConfirmation},300000,3500000,30.01,89.90,"{true,false}",{false},"{businessOwner,entrepreneur,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-11-04 03:00:00.000 +0300,101624,2023-11-04 03:00:00.000 +0300
1310,5,16.80,{},regions,mortgage,{newBuilding},{carPlace},noProgram,36,360,{noConfirmation},300000,2000000,30.01,89.90,"{true,false}",{false},"{businessOwner,entrepreneur,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-11-04 03:00:00.000 +0300,101625,2023-11-04 03:00:00.000 +0300
1311,5,17.80,{1},,mortgage,{secondary},{carPlace},noProgram,36,360,{confirmation},300000,5000000,15.01,20.00,"{true,false}",{false},"{businessOwner,entrepreneur,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-11-04 03:00:00.000 +0300,101626,2023-11-04 03:00:00.000 +0300
1312,5,17.80,{4593},,mortgage,{secondary},{carPlace},noProgram,36,360,{confirmation},300000,3500000,15.01,20.00,"{true,false}",{false},"{businessOwner,entrepreneur,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-11-04 03:00:00.000 +0300,101627,2023-11-04 03:00:00.000 +0300
1313,5,17.80,"{2,4588}",,mortgage,{secondary},{carPlace},noProgram,36,360,{confirmation},300000,3500000,15.01,20.00,"{true,false}",{false},"{businessOwner,entrepreneur,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-11-04 03:00:00.000 +0300,101628,2023-11-04 03:00:00.000 +0300
1314,5,17.80,{},regions,mortgage,{secondary},{carPlace},noProgram,36,360,{confirmation},300000,2000000,15.01,20.00,"{true,false}",{false},"{businessOwner,entrepreneur,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-11-04 03:00:00.000 +0300,101629,2023-11-04 03:00:00.000 +0300
1315,5,16.80,{1},,mortgage,{secondary},{carPlace},noProgram,36,360,{confirmation},300000,5000000,20.01,89.90,"{true,false}",{false},"{businessOwner,entrepreneur,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-11-04 03:00:00.000 +0300,101630,2023-11-04 03:00:00.000 +0300
1316,5,16.80,{4593},,mortgage,{secondary},{carPlace},noProgram,36,360,{confirmation},300000,3500000,20.01,89.90,"{true,false}",{false},"{businessOwner,entrepreneur,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-11-04 03:00:00.000 +0300,101631,2023-11-04 03:00:00.000 +0300
1317,5,16.80,"{2,4588}",,mortgage,{secondary},{carPlace},noProgram,36,360,{confirmation},300000,3500000,20.01,89.90,"{true,false}",{false},"{businessOwner,entrepreneur,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-11-04 03:00:00.000 +0300,101632,2023-11-04 03:00:00.000 +0300
1318,5,16.80,{},regions,mortgage,{secondary},{carPlace},noProgram,36,360,{confirmation},300000,2000000,20.01,89.90,"{true,false}",{false},"{businessOwner,entrepreneur,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-11-04 03:00:00.000 +0300,101633,2023-11-04 03:00:00.000 +0300
1319,5,18.00,{1},,mortgage,{secondary},{carPlace},noProgram,36,360,{noConfirmation},300000,5000000,20.01,30.00,"{true,false}",{false},"{businessOwner,entrepreneur,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-11-04 03:00:00.000 +0300,101634,2023-11-04 03:00:00.000 +0300
1320,5,18.00,{4593},,mortgage,{secondary},{carPlace},noProgram,36,360,{noConfirmation},300000,3500000,20.01,30.00,"{true,false}",{false},"{businessOwner,entrepreneur,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-11-04 03:00:00.000 +0300,101635,2023-11-04 03:00:00.000 +0300
1321,5,18.00,"{2,4588}",,mortgage,{secondary},{carPlace},noProgram,36,360,{noConfirmation},300000,3500000,20.01,30.00,"{true,false}",{false},"{businessOwner,entrepreneur,selfEmployed,employee}","{permanent,temporary,noRegistration}",false,2023-11-04 03:00:00.000 +0300,101636,2023-11-04 03:00:00.000 +0300
